Id,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s2_enrol,Y1s2_complete,Y2s1_enrol,Y2s1_complete,Y2s2_enrol,Y2s2_complete,Y3s1_enrol,Y3s1_complete,Y3s2_enrol,Y3s2_complete,Y4s1_enrol,Y4s1_complete,Y4s2_enrol,Y4s2_complete,Rest_enrol,Rest_complete,Failure
131389779,29.5,24.5,30,30,30,30,36,12.5,36,18,30,18,30,17.5,0,0,0,0,0,0,0
131392069,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385641,42,36,33,15,36,0,33,12,33,12,30,9,30,12,0,0,0,0,0,0,0
111345910,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131394560,36,52,32.5,12.5,33,22.5,36.5,0,37,20.5,0,0,0,0,0,0,0,0,0,0,1
131397531,29,29,29,0,30,6,34,17,36,24,28,6,40,10,42,7,31,6,309,43,0
111335845,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131380273,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385380,45,42,36,24,36,36,30,21,30,18,0,0,0,0,0,0,0,0,0,0,0
131385298,35,30,30,25,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389592,36,53.5,36.5,12,35.5,0,36,5.5,36,12.5,30,20,30,24,0,0,0,0,0,0,1
131385256,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383398,36,36,36,30,30,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131384574,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354343,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111335763,27,0,36,30,34,34,34,29,30,30,36,16,34,30,30,18,30,26,0,0,0
131395412,23,30,26,14,47,36,41,35,39,22,29,21,30,19,0,0,0,0,0,0,0
131382854,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383917,48,48,42,30,30,30,30,12,30,30,0,0,0,0,0,0,0,0,0,0,0
131392127,30,47.5,29,29,41.5,17.5,36,18.5,36,24.5,23.5,6,41.5,24,30,0,30,0,0,0,0
131387115,35,40,36,30,36,36,30,23,30,24,0,0,0,0,0,0,0,0,0,0,0
131396518,29,36,35,18,36,36,40,6,31,7,46,0,72,0,41,14,53,17,58,25,0
131391901,18,18,47,30,42,22,30,27,34,34,30,26,30,24,0,0,0,0,0,0,0
131385449,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131398314,6,0,48,32,23,23,59,32,56,27,40,19,55,39,33,20,43,16,0,0,0
131403783,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345862,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131388662,0,35,30,10,36,22,30,30,36,30,33,33,30,24,0,0,0,0,0,0,1
111354311,30,24,30,30,30,30,30,30,32,32,30,30,30,28,0,0,0,0,0,0,0
131384784,31,36,35,29,36,24,34,21,36,24,30,15,36,0,0,0,0,0,0,0,0
131399171,6,0,27,19,23,23,60,33,38,15,42,17,40,18,48,22,55,19,0,0,0
131382857,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131402995,27,33,27,0,27,0,27,0,27,0,24,0,31,0,31,0,32,0,401.5,80,1
131386306,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385778,25,42,36,5,48,24,32,15,36,6,0,0,0,0,30,9,42,0,0,0,0
131393869,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387983,22,30,30,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382631,42,30,36,24,30,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131392679,42,36,30,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392502,31,36,37,37,34,34,30,23,30,30,0,0,0,0,0,0,0,0,0,0,0
131395525,36,34,30,17.5,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390667,36,42,39,33,30,30,39,30,30,30,30,18,32,27,0,0,0,0,0,0,0
131395085,6,0,42,36,43,31,35.5,11.5,34.5,22.5,35,17.5,34,11.5,36,1,34,11,59,13.5,0
131381688,37,30,36,29,30,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131393645,36,31,30,24,35.5,35.5,30,30,30,23.5,0,0,0,0,0,0,0,0,0,0,0
131392375,53,44,40,28,41,29,30,26,36,19,0,0,0,0,0,0,0,0,0,0,0
131385440,39,32,37,30,36,36,30,23,30,24,0,0,0,0,0,0,0,0,0,0,0
131403288,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388728,24,0,40.5,40.5,36,36,37,6,34.5,17,35,19.5,31.5,19.5,0,0,30,17.5,0,0,0
131384422,28,30,30,30,34,34,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131387249,0,15,0,0,25,10,40,15,30,30,33,30,27,27,30,20,33,33,62,62,0
131389260,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386871,30,30,30,30,30,30,30,30,30,30,30,25,35,35,0,0,0,0,0,0,0
131403974,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382654,38,62,36,36,36,24,30,20,30,24,0,0,0,0,0,0,0,0,0,0,0
131385634,30,30,30,30,30,30,30,21,30,30,0,0,0,0,0,0,0,0,0,0,0
131397090,29.5,41.5,33.5,0,35.5,0,33.5,12,29,5.5,33,5.5,35.5,24,0,0,0,0,0,0,1
131381027,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385037,16,0,33,26,38,32,30,30,42,42,30,23,30,18,0,0,0,0,0,0,0
131384307,24,51,36,24,36,27,36,24,36,18,30,18,30,12,0,0,0,0,0,0,0
131389129,27,55,26,24,32,20,36,18,35,24,30,17,30,16,0,0,0,0,0,0,0
131385863,30,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390448,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384983,30,30,30,30,36,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131386235,12,24,40.5,30.5,30,30,36,30,36,30,30,7.5,30,18,0,0,0,0,0,0,0
131380902,40,42,30,3,48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383647,30,30,19,19,30,30,26,26,30,30,22,22,25,25,0,0,0,0,0,0,0
131387439,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389814,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131397911,40,30,34,0,36,0,23,6,48,0,30,6,30,12,0,0,0,0,0,0,1
131382325,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131387899,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389206,26,42,0,0,0,0,0,0,0,0,38,0,30,0,31,19,36,24,130,27,1
131398341,0,4,0,0,0,0,24,17,49,39,0,0,0,0,0,0,0,0,0,0,1
131389542,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111345839,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131390938,7,0,35,28,50,33,37,24,30,24,21,14,30,30,0,0,0,0,0,0,0
131392587,29.5,24,35,23.5,36.5,36.5,36.5,19.5,35,5.5,30,17.5,30,24,0,0,0,0,0,0,0
131396556,17,11.5,29,0,42.5,0,41,12,40.5,0,35.5,12,46.5,10.5,35.5,12,35.5,12.5,72,18.5,1
131388506,31,42,28,6,42,6,30,18,42,18,35,0,36,0,36,0,36,0,78,12,1
111354322,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389210,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111364549,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111335819,30,30,30,30,30,30,30,30,36,30,30,30,30,30,0,0,0,0,0,0,0
131403904,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383764,33,30,33,30,30,30,19,19,30,30,31,16,25,25,0,0,0,0,0,0,0
131388178,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111354303,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131391496,34,38,30,30,36,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111354333,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389862,27.5,0,34,30,53,36,42,18.5,47.5,30,30,14,46,24,0,0,0,0,0,0,0
131388867,0,10,34,30,47,43,34,30,45,36,36,29,41,20,30,30,30,12,0,0,0
131389278,30,30,30,30,30,30,30,30,30,30,33,33,30,30,0,0,0,0,0,0,0
131394756,0,12,11,11,30,18,35,24,36,30,32,12,41,30,41,7,41,11,59,38,0
111345858,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131393660,31,30,35.5,35.5,30,30,30,23.5,30,30,0,0,0,0,0,0,0,0,0,0,0
131394620,26,30,26,0,30,0,26,0,30,0,31,0,36,0,34,8,36,0,0,0,1
131391961,17.5,19,35,29.5,28.5,28.5,34.5,29,36.5,30.5,30,14,30,18,0,0,0,0,0,0,0
131395296,27,48,0,0,0,0,0,0,0,0,28,0,41.5,0,28,0,52.5,0,555.5,62.5,0
131393027,0,6,15,15,63,0,0,0,0,0,35,24,47,39,34,27,36,30,60,31,0
131389159,0,6,7,7,18,0,17,10,52,28,38,38,35,23,30,17,41,24,60,31,0
131383623,33,57,36,12,36,18,36,15,36,9,30,9,30,12,0,0,0,0,0,0,0
111354320,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387347,17,24,26,9,60,42,52,26,24,12,0,0,0,0,39,14,30,12,133,30,0
131399540,18,20,36.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387240,41,30,30,30,36,36,30,19,30,24,0,0,0,0,0,0,0,0,0,0,0
131385864,36,48,24,6,48,18,30,18,30,9,21,21,18,18,0,0,0,0,0,0,0
131389349,32,38.5,36,24,33,33,30,30,30,27,0,0,0,0,0,0,0,0,0,0,0
131387549,28.5,30,30,1.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379383,33,30,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389872,36,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387257,12.5,0,30,6,40.5,0,30,14,44,7.5,0,0,0,0,0,0,0,0,0,0,1
131385767,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354346,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131390806,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383549,35,42,34,17,36,30,25,20,36,24,30,12,36,12,0,0,0,0,0,0,0
111335835,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131385968,30,0,0,0,30,30,30,30,30,30,30,30,33,30,30,30,30,30,0,0,0
131382896,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111364525,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131388634,6,0,6,0,26,20,36,30,36,30,36,30,30,20,33,33,30,20,63,51,0
131383554,49,46,36,13,46,30,30,18,30,23,0,0,0,0,0,0,0,0,0,0,0
131388760,27,46,36,12,48,12,31,13,42,18,32,26,42,24,30,9,30,6,0,0,0
131380331,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382809,42,30,30,24,48,30,30,18,42,18,0,0,0,0,0,0,0,0,0,0,0
111345867,39,30,30,21,20,20,36,32,34,34,30,22,30,30,0,0,0,0,0,0,0
131394381,19,34,16,14,35,22,25,19,22,16,36,18,30,24,32,13,29,17,0,0,0
131386162,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380619,39,36,30,15,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389477,32,36,30,30,39,39,30,23,30,21,0,0,0,0,0,0,0,0,0,0,0
131393489,30,35.5,36,36,30,24.5,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131389661,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131384936,10,30,26,16,0,0,39,13,36,6,36,16,30,10,27,18,28,28,0,0,1
131382768,30,36,40,28,30,24,30,3,42,24,0,0,0,0,0,0,0,0,0,0,0
131390154,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131391449,19,57,29,22,27,9,30,18,36,24,30,23,30,24,0,0,0,0,0,0,0
131406669,12,12,6,0,6,0,6,0,12,0,6,0,12,0,0,0,0,0,0,0,1
131387178,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387099,36,36,36,0,36,0,30,10,30,0,0,0,0,0,0,0,0,0,0,0,1
131381726,29,65,33,2,57,12,30,3,60,12,0,0,0,0,0,0,0,0,0,0,0
131390491,40.5,31.5,30,1.5,30,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386094,12,12,18,6,30,6,15,3,24,0,9,0,6,0,0,0,0,0,60,0,1
131394902,30,48,35,11,36,18,45,12,26,20,52,18,46,29,29,10,30,12,0,0,0
131384521,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392447,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381689,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335850,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131380677,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390419,0,5.5,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364518,24,30,34,34,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389812,34,30,4,0,34,30,34,30,30,30,30,26,34,0,30,30,30,30,0,0,0
131393195,24,39,28,28,36,36,32,32,29,23,0,0,0,0,0,0,0,0,0,0,0
131384446,42,36,36,36,36,36,30,12,30,18,0,0,0,0,0,0,0,0,0,0,0
131392473,15,6,30,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389074,0,18,0,0,18,0,39,32,61.5,43.5,42,35,30,30,30,12,30,24,0,0,0
131384097,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387555,25,36,32,30,42,18,34,30,36,30,30,26,30,24,0,0,0,0,0,0,0
131380657,30,36,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385306,12,12,36,24,42,24,35,17,30,18,30,19,30,24,30,18,42,12,0,0,0
131380257,48,42,30,12,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131402057,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387037,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131403800,35.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385757,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131393120,7,7,13,6,7,0,13,0,58,39,22,22,30,20,28,28,36,27,61,35,0
131394585,21,21,28,21,34,28,36,23,36,30,32,25,29,23,0,0,0,0,0,0,0
131382758,36,51,36,12,36,6,30,18,30,6,0,0,0,0,0,0,0,0,0,0,1
131390150,35.5,35.5,29.5,17.5,41.5,17.5,30,12,42,12,36,7,48,13.5,30,14,30,11.5,0,0,1
131384120,28,36,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131380197,36,42,30,18,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131407547,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380942,27,54,30,21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380129,42,36,30,24,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387539,32,44,37,37,38,32,30,23,30,24,0,0,0,0,0,0,0,0,0,0,0
131383665,34,30,36,36,30,30,30,20,30,30,30,30,30,30,0,0,0,0,0,0,0
131389887,36,36,30,21,39,21,30,23,30,15,0,0,0,0,0,0,0,0,0,0,1
131386096,39,69,0,0,0,0,39,6,33,12,42,12,30,18,42.5,6.5,36,12.5,60,29,0
111345906,5,25,30,30,30,15,36,31,30,30,26,16,14,14,30,30,30,30,0,0,0
131385818,46,42,36.5,30.5,42.5,42.5,30,13.5,30,17.5,0,0,0,0,0,0,0,0,0,0,0
131395174,20,56,25,25,27,13,37,24,30,24,36,11,48,24,32,25,29,11,0,0,0
131393827,27,20,30,16,38,34,28,19,36,30,32,32,29,23,0,0,0,0,0,0,0
131382143,6,12,30,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384217,27,44,36,36,30,24,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131385485,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131391488,45.5,30,30,24.5,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131397705,34,36,30,20,30,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381761,34,36,28,0,48,0,30,15,36,6,0,0,0,0,0,0,0,0,0,0,1
111345865,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131389999,33,18,33,30,26,26,30,30,36,30,30,10,30,16,30,14,50,33,0,0,0
131386903,36,36,30,12,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382658,35,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131382842,33,39,33,30,30,30,30,24,30,21,0,0,0,0,0,0,0,0,0,0,0
111345880,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131389136,16,6,36.5,36.5,30,24,30,30,36,36,30,7.5,30,24,0,0,0,0,0,0,0
131389845,0,15,30,15,30,30,30,30,36,36,30,30,30,30,33,33,30,21,0,0,0
131382509,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111364367,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131385785,30,0,30,0,30,12,0,0,30,7.5,0,0,0,0,0,0,0,0,0,0,1
131402859,30.5,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131403897,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380704,30,36,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387444,6,30,27,21,46,28,35,23,36,30,34,22,36,18,30,15,30,6,0,0,0
131382784,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111335761,30,30,34,34,30,30,30,26,30,30,30,30,30,30,0,0,0,0,0,0,0
131387065,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131394522,35.5,29.5,36,30,36,36,33,14.5,37,24.5,0,0,0,0,0,0,0,0,0,0,0
131380515,41,47,30,25,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386656,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131380956,30,36,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396869,33,29,47.5,0,23,0,29.5,0,35,6,35.5,0,35.5,6.5,0,0,0,0,0,0,1
131395619,23,42,32,20,39,28,33,20,35,24,29,23,30,17,0,0,0,0,0,0,0
131395169,23,24,36,30,36,30,36,23,36,24,32,25,29,23,0,0,0,0,0,0,0
131394128,29,30,34,28,36,36,45,33,27,21,29,4,30,7,0,0,0,0,0,0,0
131384701,12,18,30,18,36,18,30,30,36,30,30,30,30,24,0,0,0,0,0,0,0
131403811,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383771,30,48,34,28,42,30,34,17,36,24,30,3,36,6,0,0,0,0,0,0,0
131390997,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390393,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382454,42,51,36,30,36,24,30,18,30,18,0,0,0,0,0,0,0,0,0,0,0
131380451,30,36,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354328,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387357,36,24,30,30,30,30,30,21,30,30,0,0,0,0,0,0,0,0,0,0,0
111384833,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381059,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393253,41.5,28,32,8.5,38.5,8.5,20,18.5,30,10,0,0,0,0,0,0,0,0,0,0,1
131382708,36,54,36,24,54,18,30,6,48,30,0,0,0,0,0,0,0,0,0,0,0
131394630,24,30,34,28,36,24,34,17,36,24,28,13,40,10,29,15,30,7,0,0,0
131403792,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384427,35,36,23,12,48,12,42,31,30,18,30,24,30,6,0,0,0,0,0,0,0
131387891,30,36,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131392518,35,12,32,9,36,24,28,17,30,12,36,20,30,12,30,15,30,24,0,0,0
131384152,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131391269,13,0,0,0,0,0,15,2,6,6,26,9,44,26,35,16,34,28,141,62,0
131386993,30,30,34,34,30,30,30,26,30,30,0,0,0,0,0,0,0,0,0,0,0
131391283,0,6,23,19,42,30,34,34,34,22,30,18,42,24,30,23,30,18,0,0,0
131385351,0,12,30,30,45,33,30,30,30,15,30,30,30,30,0,0,0,0,0,0,0
131388268,36,0,30,1.5,30,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392853,24,27,0,0,0,0,23.5,0,48.5,0,0,0,0,0,35.5,18,35.5,0,132,43.5,1
131395212,34,32,43,31,54,30,36,23,36,30,32,19,29,23,0,0,0,0,0,0,0
131390031,10,34,26,26,32,20,30,24,36,30,30,30,30,24,0,0,0,0,0,0,0
131387819,12,18,15,0,24,6,18,0,18,0,24,0,42,0,27,0,30,0,120,3,1
131391636,6,6,29,11,60,36,40,29,36,12,28,12,48,12,35,29,24,12,0,0,0
131388582,30,30,33,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387739,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390878,11,30,32,18,53,6,35,12,53,12,30,0,48,18,30,19,42,24,127,36,0
111335758,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131386413,34,30,40,6,42,12,0,0,0,0,29,0,36,0,31,14,36,6,60,6,0
131393490,29,6,33.5,22.5,36,30,36,36,35,29.5,36,1,30,7,30,1.5,30,17.5,0,0,0
131384258,21,30,36,18,30,30,36,27,36,36,30,18,30,12,0,0,0,0,0,0,0
131393514,28,32,28,28,42,42,32,32,29,23,0,0,0,0,0,0,0,0,0,0,0
131395046,6,24,12,6,41,0,23.5,6,64,6,35.5,18,53.5,5.5,35.5,0,52.5,0,158,43.5,1
131382341,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131392467,44,24,32,0,24,0,32,0,36,0,35,3,50,12,42,30,30,12,132,67,1
111354347,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131403810,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382813,33,39,30,27,36,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131384356,30,48,36,36,36,30,30,24,30,18,0,0,0,0,0,0,0,0,0,0,0
131384257,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131397267,6,12,37,24,41,41,70,20,82,36,39,19,78,26,40,14,53,11,0,0,0
111345763,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131389475,36,36,30,19,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389085,30,30,30,30,30,30,36,36,30,30,30,24,30,30,0,0,0,0,0,0,0
131382685,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131382225,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131401150,38,30,38,0,30,0,38,0,30,0,38,0,30,0,38,0,30,0,68,5,1
131387934,19,15,27,20,36,36,30,24,36,24,30,23,30,24,0,0,0,0,0,0,0
131382656,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392056,27,30,47,35,48,18,35,12,30,24,36,13,36,24,26,6,24,6,60,9,0
131393495,41.5,41.5,30,18.5,36,30.5,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131403661,31.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395302,12,24,24,18,30,12,42,18,42,18,37,31,30,24,32,6,36,12,300,26,0
131380123,34,42,30,9,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385747,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335864,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384243,36,42,30,4,57,12,37,24,52,3,30,18,30,15,0,0,0,0,0,0,0
131390730,12,18,28,28,42,36,35,29,36,24,30,25,30,24,0,0,0,0,0,0,0
131396850,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394061,27,36,0,0,0,0,36,9,36,6,35,23,36,18,35,5,36,24,132,32,1
131390616,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385447,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131386360,39,33,0,0,13,13,30,30,31,31,33,20,39,32,33,27,33,18,0,0,0
131384666,33,42,0,0,0,0,27,0,30,0,21,0,24,0,30,3,30,0,0,0,0
131394594,30,42,33,12,36,6,36,6,30,12,38,11,30,6,32,0,36,6,0,0,1
131383437,24,42,25,19,24,12,31,20,36,36,30,15,36,24,0,0,0,0,0,0,0
131379789,27,35,27,21,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131399844,6,6,27,20,41,27,68,33,59,26,46,26,141,16,31,17,31,24,0,0,0
131382729,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131396876,14,12,8,6,12,0,12,0,6,0,13,7,6,0,9,4,6,6,34,6,0
131387662,30.5,36,30,12,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131399902,29,35.5,35,12,40.5,6,35.5,13.5,31.5,7.5,30,1.5,30,11.5,0,0,0,0,0,0,1
131379486,42,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131402142,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
